Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Shipping_Pressure_Index,Order_Complexity_Score,Profit_Margin,Express_Shipping
0,4,-148.66,254.98,9,392,0,2,4,3,4,2256,48,45.0,0.15,299.98,-0.58,1,299.98,254.98,-148.66,6,741,1,21,299.98,3,0.25,299.98,-0.495566371091406,0
0,4,28.47,251.98,9,392,0,2,4,3,4,2256,48,48.0,0.16,299.98,0.11,1,299.98,251.98,28.47,6,741,1,21,299.98,3,0.25,299.98,0.0949063270884725,0
0,4,9.46,248.98,9,392,0,2,4,3,4,2256,48,51.0,0.17,299.98,0.04,1,299.98,248.98,9.46,6,741,1,21,299.98,3,0.25,299.98,0.031535435695713,0
0,2,161.28,335.99,46,392,0,2,4,3,1,1221,2,14.0,0.04,349.99,0.48,1,349.99,335.99,161.28,22,846,1,69,349.99,2,0.5,349.99,0.4608131660904597,0
0,2,91.96,199.92,30,392,0,2,4,3,1,1221,2,49.98,0.2,49.98,0.46,5,249.9,199.92,91.96,22,846,1,67,49.98,2,2.5,249.9,0.3679871948779512,0
0,2,-8.55,149.94,30,392,0,2,4,3,1,1221,2,0.0,0.0,49.98,-0.06,3,149.94,149.94,-8.55,22,846,1,67,49.98,2,1.5,149.94,-0.0570228091236494,0
2,1,100.06,227.41,30,392,0,2,4,3,1,1933,120,22.49,0.09,49.98,0.44,5,249.9,227.41,100.06,10,454,6,67,49.98,0,5.0,249.9,0.4004001600640256,1
0,4,-21.79,130.5,47,392,0,2,4,6,4,2256,48,19.5,0.13,50.0,-0.17,3,150.0,130.5,-21.79,6,741,1,59,50.0,3,0.75,150.0,-0.1452666666666666,0
0,2,114.39,351.98,18,392,0,2,4,3,1,1221,2,48.0,0.12,399.98,0.33,1,399.98,351.98,114.39,22,846,1,24,399.98,2,0.5,399.98,0.2859892994649732,0
2,4,37.11,148.44,30,392,0,2,4,3,3,516,8,1.5,0.01,49.98,0.25,3,149.94,148.44,37.11,11,835,6,67,49.98,3,0.75,149.94,0.2474989995998399,0
2,4,133.84,395.98,18,392,0,2,4,3,3,516,8,4.0,0.01,399.98,0.34,1,399.98,395.98,133.84,11,835,6,24,399.98,3,0.25,399.98,0.3346167308365418,0
2,1,46.37,113.09,34,392,0,2,4,0,1,1933,120,16.9,0.13,129.99,0.41,1,129.99,113.09,46.37,10,454,6,56,129.99,0,1.0,129.99,0.3567197476728979,1
2,1,27.12,239.98,9,392,0,2,4,3,1,1933,120,60.0,0.2,299.98,0.11,1,299.98,239.98,27.12,10,454,6,21,299.98,0,1.0,299.98,0.0904060270684712,1
2,1,22.5,224.99,9,392,0,2,4,3,1,1933,120,75.0,0.25,299.98,0.1,1,299.98,224.99,22.5,10,454,6,21,299.98,0,1.0,299.98,0.0750050003333555,1
2,2,60.9,217.5,47,392,0,2,4,6,1,704,97,32.5,0.13,50.0,0.28,5,250.0,217.5,60.9,8,229,6,59,50.0,2,2.5,250.0,0.2435999999999999,0
2,4,46.24,127.39,34,392,0,2,4,0,3,516,8,2.6,0.02,129.99,0.36,1,129.99,127.39,46.24,11,835,6,56,129.99,3,0.25,129.99,0.3557196707439033,0
2,4,0.66,54.59,12,392,0,2,4,0,3,516,8,5.4,0.09,59.99,0.01,1,59.99,54.59,0.66,11,835,6,71,59.99,3,0.25,59.99,0.0110018336389398,0
2,4,12.72,112.6,17,392,0,2,4,5,3,516,8,15.36,0.12,31.99,0.11,4,127.96,112.6,12.72,11,835,6,108,31.99,3,1.0,127.96,0.0994060643951234,0
1,2,44.92,124.79,34,66,1,0,36,0,3,2224,108,5.2,0.04,129.99,0.36,1,129.99,124.79,44.92,11,417,3,56,129.99,2,0.5,129.99,0.3455650434648819,0
1,4,-14.87,103.99,34,66,1,0,36,0,1,1762,75,26.0,0.2,129.99,-0.14,1,129.99,103.99,-14.87,17,565,2,56,129.99,3,0.25,129.99,-0.1143934148780675,0
1,4,14.82,56.99,12,66,1,0,36,0,3,3066,31,3.0,0.05,59.99,0.26,1,59.99,56.99,14.82,7,41,3,71,59.99,3,0.25,59.99,0.2470411735289215,0
1,4,76.65,211.16,12,66,1,0,36,0,3,3066,31,28.8,0.12,59.99,0.36,4,239.96,211.16,76.65,7,41,3,71,59.99,3,1.0,239.96,0.3194282380396733,0
1,4,-237.56,296.95,12,66,1,0,36,0,3,3066,31,3.0,0.01,59.99,-0.8,5,299.95,296.95,-237.56,7,41,3,71,59.99,3,1.25,299.95,-0.7919986664444074,0
2,1,38.66,114.39,34,66,1,0,36,0,0,1727,106,15.6,0.12,129.99,0.34,1,129.99,114.39,38.66,19,568,6,56,129.99,0,1.0,129.99,0.297407492884068,1
2,1,21.77,59.99,38,66,1,0,36,6,0,1727,106,20.0,0.25,39.99,0.36,2,79.98,59.99,21.77,19,568,6,102,39.99,0,2.0,79.98,0.2721930482620655,1
2,1,116.4,237.56,12,66,1,0,36,0,0,1727,106,2.4,0.01,59.99,0.49,4,239.96,237.56,116.4,19,568,6,71,59.99,0,4.0,239.96,0.4850808468078013,1
1,4,32.39,89.96,30,66,1,0,36,3,1,1762,75,10.0,0.1,49.98,0.36,2,99.96,89.96,32.39,17,565,2,67,49.98,3,0.5,99.96,0.3240296118447379,0
1,4,-34.0,169.99,46,66,1,0,36,3,3,3066,31,30.0,0.15,199.99,-0.2,1,199.99,169.99,-34.0,7,41,3,70,199.99,3,0.25,199.99,-0.1700085004250212,0
2,4,57.74,122.84,34,66,1,0,36,0,2,586,158,7.15,0.06,129.99,0.47,1,129.99,122.84,57.74,12,291,6,56,129.99,3,0.25,129.99,0.4441880144626509,0
2,4,11.37,39.19,38,66,1,0,36,6,2,586,158,0.8,0.02,39.99,0.29,1,39.99,39.19,11.37,12,291,6,102,39.99,3,0.25,39.99,0.2843210802700674,0
2,1,143.99,299.99,18,66,1,0,36,3,0,1727,106,100.0,0.25,399.98,0.48,1,399.98,299.99,143.99,19,568,6,24,399.98,0,1.0,399.98,0.3599929996499825,1
2,4,94.07,191.98,10,66,1,0,36,5,2,586,158,8.0,0.04,99.99,0.49,2,199.98,191.98,94.07,12,291,6,61,99.99,3,0.5,199.98,0.4703970397039704,0
2,4,37.8,126.0,47,66,1,0,36,6,2,586,158,24.0,0.16,50.0,0.3,3,150.0,126.0,37.8,12,291,6,59,50.0,3,0.75,150.0,0.252,0
1,2,-214.97,122.84,34,29,0,0,21,0,4,3470,28,7.15,0.06,129.99,-1.75,1,129.99,122.84,-214.97,0,624,2,56,129.99,2,0.5,129.99,-1.6537425955842755,0
1,2,28.81,254.97,10,29,0,0,21,5,4,2469,48,45.0,0.15,99.99,0.11,3,299.97,254.97,28.81,6,796,2,61,99.99,2,1.5,299.97,0.096042937627096,0
2,4,-457.58,175.99,46,29,0,0,21,3,4,3018,48,24.0,0.12,199.99,-2.6,1,199.99,175.99,-457.58,18,677,6,70,199.99,3,0.25,199.99,-2.288014400720036,0
1,4,12.19,107.89,34,29,0,0,21,0,0,583,138,22.1,0.17,129.99,0.11,1,129.99,107.89,12.19,16,181,2,56,129.99,3,0.25,129.99,0.0937764443418724,0
1,4,-48.95,57.59,12,29,0,0,21,0,1,3221,53,2.4,0.04,59.99,-0.85,1,59.99,57.59,-48.95,22,571,3,71,59.99,3,0.25,59.99,-0.8159693282213702,0
2,4,2.58,41.0,47,29,0,0,21,6,4,3018,48,9.0,0.18,50.0,0.06,1,50.0,41.0,2.58,18,677,6,59,50.0,3,0.25,50.0,0.0516,0
2,4,-39.04,272.98,9,29,0,0,21,3,4,3018,48,27.0,0.09,299.98,-0.14,1,299.98,272.98,-39.04,18,677,6,21,299.98,3,0.25,299.98,-0.1301420094672978,0
1,4,54.07,159.98,10,29,0,0,21,5,0,583,138,40.0,0.2,99.99,0.34,2,199.98,159.98,54.07,16,181,2,61,99.99,3,0.5,199.98,0.2703770377037704,0
1,4,31.24,111.58,12,29,0,0,21,0,0,583,138,8.4,0.07,59.99,0.28,2,119.98,111.58,31.24,16,181,2,71,59.99,3,0.5,119.98,0.2603767294549091,0
2,4,10.56,105.58,12,29,0,0,21,0,4,3018,48,14.4,0.12,59.99,0.1,2,119.98,105.58,10.56,18,677,6,71,59.99,3,0.5,119.98,0.0880146691115185,0
1,4,23.74,237.41,30,29,0,0,21,3,0,583,138,12.5,0.05,49.98,0.1,5,249.9,237.41,23.74,16,181,2,67,49.98,3,1.25,249.9,0.0949979991996798,0
1,4,62.39,239.96,12,29,0,0,21,0,0,583,138,59.99,0.2,59.99,0.26,5,299.95,239.96,62.39,16,181,2,71,59.99,3,1.25,299.95,0.2080013335555926,0
3,4,13.86,49.5,28,66,1,0,36,4,2,827,20,16.5,0.25,22.0,0.28,3,66.0,49.5,13.86,12,787,8,54,22.0,3,0.75,66.0,0.21,0
1,2,-318.48,127.39,34,66,1,0,36,0,2,2872,124,2.6,0.02,129.99,-2.5,1,129.99,127.39,-318.48,1,895,2,56,129.99,2,0.5,129.99,-2.450034618047542,0
1,2,82.64,284.95,12,66,1,0,36,0,2,2872,124,15.0,0.05,59.99,0.29,5,299.95,284.95,82.64,1,895,2,71,59.99,2,2.5,299.95,0.2755125854309052,0
0,4,-285.59,167.99,46,66,1,0,36,3,1,2015,53,32.0,0.16,199.99,-1.7,1,199.99,167.99,-285.59,22,462,1,70,199.99,3,0.25,199.99,-1.4280214010700534,0
1,2,-113.84,197.99,46,66,1,0,36,3,2,2872,124,2.0,0.01,199.99,-0.58,1,199.99,197.99,-113.84,1,895,2,70,199.99,2,0.5,199.99,-0.5692284614230712,0
0,4,-75.97,47.48,30,66,1,0,36,3,1,2015,53,2.5,0.05,49.98,-1.6,1,49.98,47.48,-75.97,22,462,1,67,49.98,3,0.25,49.98,-1.5200080032012806,0
1,2,-47.58,199.92,30,66,1,0,36,3,2,2872,124,49.98,0.2,49.98,-0.24,5,249.9,199.92,-47.58,1,895,2,67,49.98,2,2.5,249.9,-0.1903961584633853,0
3,4,50.94,181.93,30,66,1,0,36,3,2,827,20,17.99,0.09,49.98,0.28,4,199.92,181.93,50.94,12,787,8,67,49.98,3,1.0,199.92,0.2548019207683073,0
2,2,31.5,251.98,9,66,1,0,36,3,4,2256,48,48.0,0.16,299.98,0.13,1,299.98,251.98,31.5,6,741,6,21,299.98,2,0.5,299.98,0.1050070004666977,0
2,2,47.25,472.45,10,66,1,0,36,5,4,2256,48,27.5,0.06,99.99,0.1,5,499.95,472.45,47.25,6,741,6,61,99.99,2,2.5,499.95,0.0945094509450945,0
2,4,26.66,242.4,30,66,1,0,36,3,3,1964,51,7.5,0.03,49.98,0.11,5,249.9,242.4,26.66,15,196,6,67,49.98,3,1.25,249.9,0.1066826730692276,0
2,2,107.51,383.98,18,66,1,0,36,3,4,2256,48,16.0,0.04,399.98,0.28,1,399.98,383.98,107.51,6,741,6,24,399.98,2,0.5,399.98,0.2687884394219711,0
2,2,167.19,379.98,18,66,1,0,36,3,4,2256,48,20.0,0.05,399.98,0.44,1,399.98,379.98,167.19,6,741,6,24,399.98,2,0.5,399.98,0.4179958997949897,0
2,4,67.89,387.96,10,66,1,0,36,5,3,1964,51,12.0,0.03,99.99,0.18,4,399.96,387.96,67.89,15,196,6,61,99.99,3,1.0,399.96,0.1697419741974197,0
2,4,64.72,223.16,12,66,1,0,36,0,3,1964,51,16.8,0.07,59.99,0.29,4,239.96,223.16,64.72,15,196,6,71,59.99,3,1.0,239.96,0.2697116186031005,0
2,4,-29.29,464.95,10,66,1,0,36,5,3,1964,51,35.0,0.07,99.99,-0.06,5,499.95,464.95,-29.29,15,196,6,61,99.99,3,1.25,499.95,-0.0585858585858585,0
3,4,17.0,339.98,18,66,1,0,36,3,2,827,20,60.0,0.15,399.98,0.05,1,399.98,339.98,17.0,12,787,8,24,399.98,3,0.25,399.98,0.0425021251062553,0
3,4,-84.62,120.89,34,66,1,0,36,0,3,1386,31,9.1,0.07,129.99,-0.7,1,129.99,120.89,-84.62,7,41,5,56,129.99,3,0.25,129.99,-0.6509731517809062,0
3,4,30.0,299.99,18,66,1,0,36,3,3,1386,31,100.0,0.25,399.98,0.1,1,399.98,299.99,30.0,7,41,5,24,399.98,3,0.25,399.98,0.0750037501875093,0
3,4,23.15,47.25,47,66,1,0,36,6,4,683,48,2.75,0.06,50.0,0.49,1,50.0,47.25,23.15,18,450,5,59,50.0,3,0.25,50.0,0.4629999999999999,0
3,4,6.56,82.0,47,66,1,0,36,6,1,627,2,18.0,0.18,50.0,0.08,2,100.0,82.0,6.56,22,102,7,59,50.0,3,0.5,100.0,0.0655999999999999,0
3,4,29.58,101.98,12,66,1,0,36,0,2,827,20,18.0,0.15,59.99,0.29,2,119.98,101.98,29.58,12,787,8,71,59.99,3,0.5,119.98,0.2465410901816969,0
3,4,8.73,218.36,12,66,1,0,36,0,4,683,48,21.6,0.09,59.99,0.04,4,239.96,218.36,8.73,18,450,5,71,59.99,3,1.0,239.96,0.0363810635105851,0
0,4,-352.74,235.16,12,66,1,0,36,0,1,2015,53,4.8,0.02,59.99,-1.5,4,239.96,235.16,-352.74,22,462,1,71,59.99,3,1.0,239.96,-1.4699949991665278,0
3,4,16.37,45.48,30,66,1,0,36,3,1,627,2,4.5,0.09,49.98,0.36,1,49.98,45.48,16.37,22,102,7,67,49.98,3,0.25,49.98,0.327531012404962,0
3,4,131.99,399.96,10,66,1,0,36,5,1,627,2,99.99,0.2,99.99,0.33,5,499.95,399.96,131.99,22,102,7,61,99.99,3,1.25,499.95,0.264006400640064,0
2,2,14.62,116.99,34,493,0,0,5,0,3,49,71,13.0,0.1,129.99,0.13,1,129.99,116.99,14.62,20,95,6,56,129.99,2,0.5,129.99,0.1124701900146165,0
2,4,30.4,189.99,46,493,0,0,5,3,3,3143,74,10.0,0.05,199.99,0.16,1,199.99,189.99,30.4,20,977,6,70,199.99,3,0.25,199.99,0.1520076003800189,0
3,1,71.34,173.99,46,493,0,0,5,3,0,1641,123,26.0,0.13,199.99,0.41,1,199.99,173.99,71.34,2,823,5,70,199.99,0,1.0,199.99,0.3567178358917945,1
1,4,38.37,106.59,34,493,0,0,5,0,3,243,71,23.4,0.18,129.99,0.36,1,129.99,106.59,38.37,20,98,2,56,129.99,3,0.25,129.99,0.2951765520424648,0
1,4,22.41,82.99,10,493,0,0,5,5,4,2469,48,17.0,0.17,99.99,0.27,1,99.99,82.99,22.41,6,796,2,61,99.99,3,0.25,99.99,0.2241224122412241,0
3,1,53.98,199.92,30,493,0,0,5,3,0,1641,123,0.0,0.0,49.98,0.27,4,199.92,199.92,53.98,2,823,5,67,49.98,0,4.0,199.92,0.2700080032012805,1
3,1,67.69,218.36,12,493,0,0,5,0,0,1641,123,21.6,0.09,59.99,0.31,4,239.96,218.36,67.69,2,823,5,71,59.99,0,4.0,239.96,0.2820886814469078,1
3,1,46.25,98.4,38,493,0,0,5,6,0,1641,123,21.6,0.18,30.0,0.47,4,120.0,98.4,46.25,2,823,5,16,30.0,0,4.0,120.0,0.3854166666666667,1
1,4,-8.6,136.45,30,493,0,0,5,3,3,2967,133,13.49,0.09,49.98,-0.06,3,149.94,136.45,-8.6,15,928,2,67,49.98,3,0.75,149.94,-0.0573562758436708,0
3,1,-63.89,391.98,18,493,0,0,5,3,0,1641,123,8.0,0.02,399.98,-0.16,1,399.98,391.98,-63.89,2,823,5,24,399.98,0,1.0,399.98,-0.1597329866493324,1
1,4,8.55,45.0,47,532,0,2,31,6,1,2184,47,5.0,0.1,50.0,0.19,1,50.0,45.0,8.55,17,695,2,59,50.0,3,0.25,50.0,0.171,0
3,1,46.18,167.93,30,532,0,2,31,3,0,706,163,31.99,0.16,49.98,0.28,4,199.92,167.93,46.18,5,411,7,67,49.98,0,4.0,199.92,0.2309923969587835,1
3,4,120.0,244.9,30,532,0,2,31,3,2,2851,42,5.0,0.02,49.98,0.49,5,249.9,244.9,120.0,3,886,7,67,49.98,3,1.25,249.9,0.4801920768307323,0
3,4,0.0,48.48,30,532,0,2,31,3,2,2851,42,1.5,0.03,49.98,0.0,1,49.98,48.48,0.0,3,886,7,67,49.98,3,0.25,49.98,0.0,0
1,4,74.35,212.42,30,532,0,2,31,3,1,2184,47,37.49,0.15,49.98,0.35,5,249.9,212.42,74.35,17,695,2,67,49.98,3,1.25,249.9,0.2975190076030412,0
1,4,35.92,98.96,0,532,0,2,31,8,1,2184,47,1.0,0.01,24.99,0.36,4,99.96,98.96,35.92,17,695,2,88,24.99,3,1.0,99.96,0.359343737494998,0
3,1,38.66,114.39,34,532,0,2,31,0,0,706,163,15.6,0.12,129.99,0.34,1,129.99,114.39,38.66,5,411,7,56,129.99,0,1.0,129.99,0.297407492884068,1
3,1,18.43,113.09,34,532,0,2,31,0,0,706,163,16.9,0.13,129.99,0.16,1,129.99,113.09,18.43,5,411,7,56,129.99,0,1.0,129.99,0.1417801369336102,1
3,4,17.4,173.98,10,532,0,2,31,5,2,2851,42,26.0,0.13,99.99,0.1,2,199.98,173.98,17.4,3,886,7,61,99.99,3,0.5,199.98,0.087008700870087,0
3,4,159.69,472.45,10,532,0,2,31,5,2,2851,42,27.5,0.06,99.99,0.34,5,499.95,472.45,159.69,3,886,7,61,99.99,3,1.25,499.95,0.3194119411941194,0
3,1,31.95,67.98,21,66,1,2,36,6,4,1533,48,12.0,0.15,39.99,0.47,2,79.98,67.98,31.95,14,979,5,82,39.99,0,2.0,79.98,0.3994748687171792,1
3,1,-62.9,85.0,47,66,1,2,36,6,4,1533,48,15.0,0.15,50.0,-0.74,2,100.0,85.0,-62.9,14,979,5,59,50.0,0,2.0,100.0,-0.629,1
3,1,136.11,374.96,10,66,1,2,36,5,4,1533,48,124.99,0.25,99.99,0.36,5,499.95,374.96,136.11,14,979,5,61,99.99,0,5.0,499.95,0.2722472247224722,1
3,1,28.13,248.96,12,66,1,2,36,0,4,1533,48,50.99,0.17,59.99,0.11,5,299.95,248.96,28.13,14,979,5,71,59.99,0,5.0,299.95,0.0937822970495082,1
3,2,20.04,74.22,0,66,1,2,36,8,3,936,8,0.75,0.01,24.99,0.27,3,74.97,74.22,20.04,11,739,7,89,24.99,2,1.5,74.97,0.2673069227691076,0
3,2,86.0,199.99,46,66,1,2,36,3,3,936,8,0.0,0.0,199.99,0.43,1,199.99,199.99,86.0,11,739,7,70,199.99,2,0.5,199.99,0.4300215010750537,0
1,4,36.9,109.18,12,66,1,2,36,0,2,619,20,10.8,0.09,59.99,0.34,2,119.98,109.18,36.9,12,208,2,71,59.99,3,0.5,119.98,0.3075512585430905,0
1,4,84.59,179.97,12,66,1,2,36,0,2,619,20,0.0,0.0,59.99,0.47,3,179.97,179.97,84.59,12,208,2,71,59.99,3,0.75,179.97,0.4700227815747069,0
1,4,58.19,155.16,38,66,1,2,36,6,2,619,20,4.8,0.03,39.99,0.38,4,159.96,155.16,58.19,12,208,2,102,39.99,3,1.0,159.96,0.3637784446111528,0
1,0,174.71,363.98,18,59,0,0,31,3,1,2414,53,36.0,0.09,399.98,0.48,1,399.98,363.98,174.71,22,462,3,24,399.98,1,0.0,399.98,0.4367968398419921,1
1,0,14.08,38.79,38,59,0,0,31,6,4,2044,48,1.2,0.03,39.99,0.36,1,39.99,38.79,14.08,21,766,2,102,39.99,1,0.0,39.99,0.3520880220055014,1
1,0,76.43,272.98,9,59,0,0,31,3,4,2044,48,27.0,0.09,299.98,0.28,1,299.98,272.98,76.43,21,766,2,21,299.98,1,0.0,299.98,0.2547836522434829,1
1,0,29.01,111.58,12,59,0,0,31,0,4,2044,48,8.4,0.07,59.99,0.26,2,119.98,111.58,29.01,21,766,2,71,59.99,1,0.0,119.98,0.2417902983830638,1
1,4,30.53,113.09,34,59,0,0,31,0,2,2199,102,16.9,0.13,129.99,0.27,1,129.99,113.09,30.53,3,1068,3,56,129.99,3,0.25,129.99,0.2348642203246403,0
1,4,29.83,110.49,34,59,0,0,31,0,2,2199,102,19.5,0.15,129.99,0.27,1,129.99,110.49,29.83,3,1068,3,56,129.99,3,0.25,129.99,0.2294791907069774,0
1,0,77.9,189.99,46,59,0,0,31,3,1,2414,53,10.0,0.05,199.99,0.41,1,199.99,189.99,77.9,22,462,3,70,199.99,1,0.0,199.99,0.3895194759737987,1
1,4,25.99,99.96,30,59,0,0,31,3,2,2199,102,0.0,0.0,49.98,0.26,2,99.96,99.96,25.99,3,1068,3,67,49.98,3,0.5,99.96,0.2600040016006402,0
3,0,4.87,97.49,34,59,0,0,31,0,2,2786,102,32.5,0.25,129.99,0.05,1,129.99,97.49,4.87,3,244,7,56,129.99,1,0.0,129.99,0.0374644203400261,1
3,0,85.25,173.98,10,59,0,0,31,5,2,2786,102,26.0,0.13,99.99,0.49,2,199.98,173.98,85.25,3,244,7,61,99.99,1,0.0,199.98,0.4262926292629263,1
2,1,45.92,163.99,46,66,1,2,36,3,2,2392,20,36.0,0.18,199.99,0.28,1,199.99,163.99,45.92,12,799,6,70,199.99,0,1.0,199.99,0.2296114805740287,1
2,1,13.92,159.99,46,66,1,2,36,3,2,2392,20,40.0,0.2,199.99,0.09,1,199.99,159.99,13.92,12,799,6,70,199.99,0,1.0,199.99,0.0696034801740086,1
1,4,42.75,90.96,30,66,1,2,36,3,0,2125,85,9.0,0.09,49.98,0.47,2,99.96,90.96,42.75,19,684,2,67,49.98,3,0.5,99.96,0.4276710684273709,0
1,1,3.32,82.99,1,66,1,2,36,5,1,1444,120,17.0,0.17,99.99,0.04,1,99.99,82.99,3.32,10,454,2,62,99.99,0,1.0,99.99,0.0332033203320332,1
1,1,83.15,296.98,9,66,1,2,36,3,1,1444,120,3.0,0.01,299.98,0.28,1,299.98,296.98,83.15,10,454,2,21,299.98,0,1.0,299.98,0.2771851456763784,1
1,1,50.15,113.97,38,66,1,2,36,6,1,1296,2,6.0,0.05,39.99,0.44,3,119.97,113.97,50.15,22,410,2,102,39.99,0,3.0,119.97,0.4180211719596565,1
1,4,95.6,199.17,12,66,1,2,36,0,0,2125,85,40.79,0.17,59.99,0.48,4,239.96,199.17,95.6,19,684,2,71,59.99,3,1.0,239.96,0.3983997332888814,0
2,1,27.04,103.99,34,66,1,2,36,0,2,2392,20,26.0,0.2,129.99,0.26,1,129.99,103.99,27.04,12,799,6,56,129.99,0,1.0,129.99,0.2080160012308639,1
2,1,14.36,227.96,12,66,1,2,36,0,2,2392,20,12.0,0.05,59.99,0.06,4,239.96,227.96,14.36,12,799,6,71,59.99,0,4.0,239.96,0.0598433072178696,1
2,1,70.4,160.0,47,66,1,2,36,6,2,2392,20,40.0,0.2,50.0,0.44,4,200.0,160.0,70.4,12,799,6,59,50.0,0,4.0,200.0,0.352,1
3,4,20.25,56.25,21,88,0,1,15,6,4,2806,48,18.75,0.25,25.0,0.36,3,75.0,56.25,20.25,21,188,8,115,25.0,3,0.75,75.0,0.27,0
3,4,84.66,201.57,12,88,0,1,15,0,4,2806,48,38.39,0.16,59.99,0.42,4,239.96,201.57,84.66,21,188,8,71,59.99,3,1.0,239.96,0.3528088014669111,0
3,4,41.59,159.96,21,88,0,1,15,6,4,2806,48,0.0,0.0,39.99,0.26,4,159.96,159.96,41.59,21,188,8,82,39.99,3,1.0,159.96,0.2600025006251563,0
2,1,104.75,387.98,18,88,0,1,15,3,2,3266,20,12.0,0.03,399.98,0.27,1,399.98,387.98,104.75,12,670,6,24,399.98,0,1.0,399.98,0.2618880944047202,1
3,2,12.9,149.99,46,88,0,1,15,3,2,2075,102,50.0,0.25,199.99,0.09,1,199.99,149.99,12.9,3,292,0,70,199.99,2,0.5,199.99,0.064503225161258,0
2,1,18.0,179.99,46,88,0,1,15,3,2,3266,20,20.0,0.1,199.99,0.1,1,199.99,179.99,18.0,12,670,6,70,199.99,0,1.0,199.99,0.0900045002250112,1
3,4,-5.2,103.99,34,88,0,1,15,0,4,2806,48,26.0,0.2,129.99,-0.05,1,129.99,103.99,-5.2,21,188,8,56,129.99,3,0.25,129.99,-0.0400030771597815,0
3,4,-4.1,164.0,47,409,0,0,28,6,3,1595,8,36.0,0.18,50.0,-0.03,4,200.0,164.0,-4.1,11,739,5,59,50.0,3,1.0,200.0,-0.0204999999999999,0
2,4,50.83,110.49,34,409,0,0,28,0,1,402,120,19.5,0.15,129.99,0.46,1,129.99,110.49,50.83,10,454,6,56,129.99,3,0.25,129.99,0.3910300792368643,0
2,4,23.66,106.59,34,409,0,0,28,0,1,1345,2,23.4,0.18,129.99,0.22,1,129.99,106.59,23.66,22,846,6,56,129.99,3,0.25,129.99,0.1820140010770059,0
3,1,11.47,181.99,46,409,0,0,28,3,0,2206,80,18.0,0.09,199.99,0.06,1,199.99,181.99,11.47,5,703,7,70,199.99,0,1.0,199.99,0.0573528676433821,1
2,4,181.99,363.98,18,409,0,0,28,3,1,1345,2,36.0,0.09,399.98,0.5,1,399.98,363.98,181.99,22,846,6,24,399.98,3,0.25,399.98,0.4549977498874943,0
2,4,161.99,359.98,18,409,0,0,28,3,1,1345,2,40.0,0.1,399.98,0.45,1,399.98,359.98,161.99,22,846,6,24,399.98,3,0.25,399.98,0.4049952497624881,0
1,4,-207.89,296.98,9,409,0,0,28,3,4,2056,48,3.0,0.01,299.98,-0.7,1,299.98,296.98,-207.89,14,979,2,21,299.98,3,0.25,299.98,-0.6930128675245015,0
3,1,-42.48,212.42,30,409,0,0,28,3,0,2206,80,37.49,0.15,49.98,-0.2,5,249.9,212.42,-42.48,5,703,7,67,49.98,0,5.0,249.9,-0.1699879951980792,1
2,4,79.38,188.99,46,409,0,0,28,3,1,1345,2,11.0,0.06,199.99,0.42,1,199.99,188.99,79.38,22,846,6,70,199.99,3,0.25,199.99,0.3969198459922995,0
3,1,31.55,100.78,12,409,0,0,28,0,0,2206,80,19.2,0.16,59.99,0.31,2,119.98,100.78,31.55,5,703,7,71,59.99,0,2.0,119.98,0.2629604934155692,1
3,1,-30.67,144.0,47,409,0,0,28,6,0,2206,80,6.0,0.04,50.0,-0.21,3,150.0,144.0,-30.67,5,703,7,59,50.0,0,3.0,150.0,-0.2044666666666666,1
3,2,13.86,39.59,38,409,0,0,28,6,1,3254,75,0.4,0.01,39.99,0.35,1,39.99,39.59,13.86,17,801,7,102,39.99,2,0.5,39.99,0.3465866466616654,0
3,2,88.18,195.95,38,409,0,0,28,6,1,3254,75,4.0,0.02,39.99,0.45,5,199.95,195.95,88.18,17,801,7,102,39.99,2,2.5,199.95,0.4410102525631408,0
1,4,24.25,193.98,10,409,0,0,28,5,4,2056,48,6.0,0.03,99.99,0.13,2,199.98,193.98,24.25,14,979,2,61,99.99,3,0.5,199.98,0.1212621262126212,0
3,4,30.57,109.19,34,409,0,0,28,0,3,1595,8,20.8,0.16,129.99,0.28,1,129.99,109.19,30.57,11,739,5,56,129.99,3,0.25,129.99,0.2351719363027925,0
3,4,30.21,107.89,34,409,0,0,28,0,3,1595,8,22.1,0.17,129.99,0.28,1,129.99,107.89,30.21,11,739,5,56,129.99,3,0.25,129.99,0.232402492499423,0
3,4,83.51,287.98,9,409,0,0,28,3,3,1595,8,12.0,0.04,299.98,0.29,1,299.98,287.98,83.51,11,739,5,21,299.98,3,0.25,299.98,0.2783852256817121,0
3,4,-10.52,93.1,17,409,0,0,28,8,3,1595,8,2.88,0.03,47.99,-0.11,2,95.98,93.1,-10.52,11,739,5,95,47.99,3,0.5,95.98,-0.1096061679516565,0
1,4,121.96,335.98,18,409,0,0,28,3,4,2056,48,64.0,0.16,399.98,0.36,1,399.98,335.98,121.96,14,979,2,24,399.98,3,0.25,399.98,0.304915245762288,0
